,Tweet_ID,Tweet_Text,Emojis
664,1386444396581715969,#Minari stars Youn Yuh-jung &amp; Han Ye-ri have arrived at the #Oscars red carpet https://t.co/4IS746kBGJ,:heart_eyes: :heartbeat: :heart: :wink: :sparkling_heart:
665,1386444328289980417,Turn to husband. ME: “You are my Oscar party tonight.  You in?” (A beat) HUBS: “Alright. I’ll go finish my work and then I’ll be in.” ME: (clapping) “YAYYYYY!”  HUBS: “But I’m not going to be catty.” ME: “Boooooooooooo!” #Oscars,:wink: :blue_heart: :stuck_out_tongue_winking_eye: :cry: :sparkles:
666,1386443928921120773,Best Picture #Oscars https://t.co/07NdC6VG2b,:joy: :skull: :smile: :thumbsup: :clap:
667,1386443920859701249,LaKeith Stanfield is #Oscars ready https://t.co/IrWslYiMie,:wink: :heart_eyes: :joy: :thumbsup: :clap:
668,1386443878895472643,Rank all of the films in tonight’s #Oscars Best Picture category https://t.co/FomL2XyFdh,:thumbsup: :heartbeat: :pray: :notes: :yellow_heart:
669,1386443577861959682,Best supporting actress nominee Glenn Close sports a sparkling blue tunic on the #Oscars red carpet. Click here for more Oscars fashion https://t.co/OUrccgI8n4 https://t.co/6FbAiex00M,:wink: :thumbsup: :clap: :stuck_out_tongue_winking_eye: :smile:
670,1386443317488099336,Alan S. Kim arrives to the #Oscars  red carpet. https://t.co/c0eBIYoeo4,:heart_eyes: :speak_no_evil: :see_no_evil: :thumbsup: :relaxed:
671,1386442983889903623,Alan S. Kim at the #Oscars red carpet.  https://t.co/qmkLI1g5fg,:heart_eyes: :speak_no_evil: :sparkling_heart: :heart: :sob:
672,1386442956597448710,"The PricewaterhouseCoopers accountants are here with the winning #Oscars ballots (just no one bring up ""La La Land"") https://t.co/OUrccgI8n4 https://t.co/n9UxOkYNpP",:wink: :thumbsup: :joy: :eyes: :smile:
673,1386442902239420417,Alan Kim's socks #Oscars https://t.co/YXaRhEQJ2d,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :clap:
674,1386442663000428550,'It hurts': Rosie Perez has not been invited back to the #Oscars since 1994 https://t.co/bcC60Mem3t https://t.co/hEm2fhOF9W,
675,1386442624748380163,What's the one win you'd most like to see happen tonight? #Oscars,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :grimacing:
676,1386442541365710852,"It's FINALLY #Oscars night, and Leslie Odom Jr. is here to kick off the in-person red carpet in gold Brioni ✨ https://t.co/qtFx0w5h99",:heart_eyes: :heart: :thumbsup: :yellow_heart: :raised_hands:
677,1386442244232785931,Tiara Thomas on the #Oscars red carpet In Jovana Louis https://t.co/zVdIejk0dc,:heart_eyes: :thumbsup: :wink: :sparkling_heart: :clap:
678,1386441917655699456,"Okayyyyy, ladies and gentlemen...LaKeith Stanfield in custom Saint Laurent by Anthony Vaccarello (!!!!). THE BEST. #Oscars https://t.co/Ae2wG0P8ct",
679,1386441801389813764,Best Director nominee Emerald Fennell has arrived at the #Oscars https://t.co/6jUY3EgDgE,:wink: :sparkling_heart: :heart_eyes: :thumbsup: :stuck_out_tongue_winking_eye:
680,1386441401261506564,Dear Spanish-language reporters covering the #Oscars:   It’s “alfombra” not “carpeta” ☝🏽 #ItsAlfombraNotCarpeta,:wink: :stuck_out_tongue_winking_eye: :smirk: :smile: :thumbsup:
681,1386441147908689925,"If you thought the Super Bowl had too much woke virtue-signaling &amp; COVID theater, that will be dwarfed by tonight’s #Oscars   It will be hilarious when they talk about systemic racism &amp; white male privilege while white straight males play a minuscule role in the on-air broadcast.",:thumbsup: :wink: :eyes: :stuck_out_tongue_winking_eye: :flushed:
682,1386440884519014403,"To achieve a gender-equal media industry, we need more films... ✍️ written by women 🎬 directed by women 📽️ produced by women 👩🏿 about women  #Oscars via @UN_Women https://t.co/rKScGyMOy1",:wink: :thumbsup: :stuck_out_tongue_winking_eye: :joy: :angry:
683,1386440518238818305,Steven Yeun makes history as the first Asian-American nominated for Best Actor at the #Oscars https://t.co/ZHEdv3NG7U,:thumbsup: :wink: :confused: :stuck_out_tongue_winking_eye: :neutral_face:
684,1386440506964467712,"Emerald Fennell rocks a gorgeous green and pink gown on the #Oscars red carpet. #PromisingYoungWoman is up for five awards tonight, including best director for Fennell https://t.co/AimXQYE1Iu https://t.co/KsHITTSD5M",:thumbsup: :wink: :clap: :sparkling_heart: :sparkles:
685,1386440350764470273,Steven Yeun has arrived to the #Oscars red carpet.  He is the first Asian-American actor to ever be nominated for Best Actor at the #Oscars  Read the full nominees’ list: https://t.co/QBPufCdNcb https://t.co/pUw8FqMcZV,:wink: :confused: :cry: :rage: :thumbsup:
686,1386439891651727363,"I mean, look at the material!! 👑 #Oscars https://t.co/F8tfcLu2Uc",:wink: :thumbsup: :eyes: :ok_hand: :clap:
687,1386439684247617541,Steven Yeun makes his way across the #Oscars red carpet. The #Minari star is nominated for best actor at tonight's ceremony. https://t.co/JneW40MCl0 https://t.co/pkZfnw6ysS,:thumbsup: :clap: :wink: :smile: :muscle:
688,1386439670658048004,"Almost time for the #Oscars, but first? Time to get Real! I’m LIVE on Twitter Spaces now, partnering with @proctergamble and leading industry voices to discuss how we can expand portrayal of Black life in film and TV beyond the extremes. #WidenTheScreen   https://t.co/1iYtbv3Io7",:wink: :joy: :stuck_out_tongue_winking_eye: :thumbsup: :rage:
689,1386439440567087105,Best Actor nominee Steven Yeun has arrived at the #Oscars https://t.co/imJIfGMKH0,:wink: :heart_eyes: :thumbsup: :clap: :muscle:
690,1386439261361119234,And we're off! Hollywood's biggest stars step out for the 2021 #Oscars https://t.co/ZYorVU9PgH,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :joy:
691,1386438967898353666,"I'm ready. I don't know What is my fate  But if you want If you want me, I'm here. Lets have fun and keep dreaming togheter ✨  #IoSi #TheLifeAhead #Oscars https://t.co/ORVJgZ1mVB",:heart: :thumbsup: :heart_eyes: :sparkling_heart: :purple_heart:
692,1386438668722728960,The #Oscars are already iconic. https://t.co/q3KSDXku9o https://t.co/KHO0NDM0kf,:wink: :thumbsup: :heart_eyes: :stuck_out_tongue_winking_eye: :confused:
693,1386438619045326848,"Shirley MacLaine and her brother Warren Beatty arriving at the 38th Academy Awards, 1966  #Oscars https://t.co/1yHq6Qhl6s",:joy: :flushed: :wink: :neutral_face: :confused:
694,1386437703718227970,HES HERE #Oscars https://t.co/ymX8UD1MlW,:heart_eyes: :yellow_heart: :heartbeat: :heart: :joy:
695,1386437623980437508,Stars will be hitting the Academic Awards red carpet soon.  Follow live #Oscars updates here: https://t.co/nShopgP37m,:wink: :joy: :thumbsup: :smile: :information_desk_person:
696,1386437434620059648,#Oscars red carpet 2021: See this year's celebrity fashion https://t.co/NPIlC3HmeY https://t.co/OEs32l5c0R,:wink: :joy: :stuck_out_tongue_winking_eye: :thumbsup: :mask:
697,1386436577581092866,The #Oscars are in full swing baby! https://t.co/VJlbS2GyNp,:thumbsup: :smile: :wink: :clap: :stuck_out_tongue_winking_eye:
698,1386436304225783812,"Alan S. Kim will be one of the youngest individuals attending the #Oscars tonight.  “It’s time for the Oscars, but first I have to walk Cream. Now it’s off to the show!” https://t.co/7Ay3vWR563",:wink: :heart_eyes: :thumbsup: :joy: :smile:
699,1386434823321899008,'Minari' star Alan S. Kim on his way to the #Oscars https://t.co/61489O6d0n,:heart_eyes: :sob: :wink: :speak_no_evil: :see_no_evil:
700,1386434453061341186,|￣￣￣￣￣￣￣￣￣￣￣￣|              Viendo los          #Oscars por           Sergio Chamy |＿＿＿＿＿＿＿＿＿＿＿＿|              (\__/)  ||             (•ㅅ•) ||             / 　 づ,:pray: :relaxed: :heartbeat: :notes: :yellow_heart:
701,1386434250413543426,Diane Warren is on the red carpet! #Oscars   A positive attitude and loads of talent have helped songwriter Diane Warren stay in the Oscar game for a 12th time. https://t.co/S9fQDSD8Ay https://t.co/kXYXBgrOwB,:thumbsup: :flushed: :smile: :eyes: :joy:
702,1386434215269462016,For those not interested in the #Oscars I’ll summarize: Films you’ve never heard of being honored by celebrities who laud their fabulously wealthy and dangerously out-of-touch colleagues with terms like “stunning” and “brave” for having earned $20 million playing make-believe.,:angry: :rage: :wink: :joy: :stuck_out_tongue_winking_eye:
703,1386434155609825282,"""Ma Rainey's Black Bottom"" star Colman Domingo in Atelier @Versace at the #Oscars. More red carpet later on our site. https://t.co/yCGUZvmplS",:thumbsup: :wink: :stuck_out_tongue_winking_eye: :smile: :heart_eyes:
704,1386433971458699266,Who’s not going to watch the #Oscars ?,:wink: :thumbsup: :smile: :neutral_face: :stuck_out_tongue_winking_eye:
705,1386433843888943104,Best Supporting Actress nominee Maria Bakalova is #Oscars ready https://t.co/41yqNEVWLe,:sparkling_heart: :thumbsup: :heart_eyes: :heart: :yellow_heart:
706,1386433773768691723,#Oscars predictions 2021: Here's who will win — and who should win https://t.co/5nYBHdshIB https://t.co/rlsbwNbQjS,:wink: :joy: :information_desk_person: :hand: :smile:
707,1386433089853816832,Watching Oscar-winners LIVE 360° interviews is AMAZING! Go to the Press Room 5G Portal for #Verizon5GAccess post-win Q&amp;As from the #Oscars powered by 5G Ultra Wideband! @verizon #VerizonPartner  Watch LIVE 👉  https://t.co/zcjW47eUIe [https://t.co/P3wUNz9CJb] #VerizonPartner,:joy: :flushed: :neutral_face: :wink: :sweat_smile:
708,1386432949030035458,"I’m ready for #Oscars   Oldman, Hopkins, and Boseman...I can’t call it...",
709,1386432448246861825,"Who needs an Oscar when you've got a Kids Choice Award? 😂🤷🏼‍♀️ Totally kidding! In all seriousness, huge congrats to all of those nominated at tonight's Academy Awards! #Oscars https://t.co/AiTBHPEQRf",:wink: :heart: :thumbsup: :purple_heart: :yellow_heart:
710,1386432393905688578,Colman Domingo has arrived on the #Oscars red carpet! https://t.co/4WRpuSCZlv,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :heart_eyes: :muscle:
711,1386432360539820035,"It’s almost time for the stars to make their debuts: Here’s what to expect during tonight’s #Oscars red carpet. (Yes, there will be a red carpet.) https://t.co/lQ4a519n6v",:wink: :stuck_out_tongue_winking_eye: :thumbsup: :hand: :smile:
712,1386432327581044737,If your favorite MGM characters walked the red carpet at the #Oscars 👀 Who’s the best dressed tonight? https://t.co/h2Rr011DXK,:wink: :thumbsup: :smile: :blush: :stuck_out_tongue_winking_eye:
713,1386431820917481472,'Minari' star Alan S. Kim is ready for the #Oscars https://t.co/AoBRUthVdN,:heart_eyes: :wink: :thumbsup: :sob: :sparkling_heart:
714,1386431662880292865,"Me: I don't feel like tweeting about the #Oscars red carpet.   Colman Domingo: Hmm, we'll see about that. https://t.co/tk6WPcp9RX",:thumbsup: :heart_eyes: :wink: :smile: :stuck_out_tongue_winking_eye:
715,1386431194728787969,Colman Domingo has arrived at the #Oscars https://t.co/Jop7s49s8k,:wink: :heart_eyes: :thumbsup: :joy: :facepunch:
716,1386430998372487170,The sexiest #Oscars dresses of all time https://t.co/0ULmebYyXk https://t.co/6yq2KP257Q,:wink: :stuck_out_tongue_winking_eye: :smile: :flushed: :eyes:
717,1386430798375526409,#SoundOfMetal star Paul Raci signing on the red carpet. We weren't ready. #Oscars 🥺❤️👏 https://t.co/vVkeUhQdq3 https://t.co/cRFl9RP7Xv,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :smile: :rage:
718,1386430652606664705,Colman Domingo truly makes red carpets worth watching #Oscars https://t.co/bKsxzZPyVb,:thumbsup: :heart_eyes: :wink: :ok_hand: :clap:
719,1386430019845591043,Want to know what it’s like to walk the #Oscars red carpet? Check out TheRedCarpet 5G Portal &amp; see it LIVE! Tune in to get 360° #Verizon5GAccess on Hollywood's biggest night powered by 5G Ultra Wideband! https://t.co/wyCDPOs20W [https://t.co/QitZnegA9R] #VerizonPartner @Verizon,:joy: :wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile:
720,1386429745043107843,"On the #Oscars red carpet, we wear pink! 💗  📷: Chris Pizzello/Pool/AFP via Getty Images https://t.co/PvKiSq4Xzq",:wink: :thumbsup: :heart_eyes: :stuck_out_tongue_winking_eye: :joy:
721,1386429573198348288,A silly array of #Oscars prep pics...  LETS GOOOOOOOOO! https://t.co/G3ZCBtXNuq,:thumbsup: :wink: :muscle: :facepunch: :smile:
722,1386429218674733062,I’m looking forward to a very inspiring night of Hollywood patting themselves on the back and telling us how much the world sucks in their speeches. #Oscars,:wink: :smile: :stuck_out_tongue_winking_eye: :thumbsup: :joy:
723,1386428610878140416,"Is it just me, or is anyone else completely uninterested in the #Oscars?",:wink: :confused: :stuck_out_tongue_winking_eye: :cry: :disappointed:
724,1386428572059922434,.@colmandomingo at the 93rd Annual Academy Awards.  #Oscars https://t.co/Dmh0JLGl8u,:heart_eyes: :thumbsup: :wink: :clap: :stuck_out_tongue_winking_eye:
725,1386427210563653634,Paul Raci is the first nominee to hit the red carpet at the #Oscars  Nominated for Best Supporting Actor in Sound of Metal 🥁 https://t.co/ueVNYQImqQ,:thumbsup: :heart_eyes: :wink: :raised_hands: :smile:
726,1386426787324780544,The red carpet is open. #Oscars https://t.co/7rC4EJRyr4,
727,1386425819199807494,Today is the one day of the year that I buy onion soup mix only to discover that we already have onion soup mix. #Oscars,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :smirk:
728,1386425487803797507,prayer circle:                      🕯      🕯            🕯                         🕯              CAREY MULLIGAN        📔    BEST ACTRESS    ☕️                     #OSCARS            🕯                           🕯                     🕯      🕯 https://t.co/AqEWDk9Qxy,:eyes: :smirk: :heartbeat: :sparkling_heart: :yellow_heart:
729,1386424894158635010,Win 🎟️🎟️ to next year's #Oscars Red Carpet! Quote Tweet this Tweet w/ your best screenshots from the Red Carpet 5G Portal powered by 5G Ultra Wideband &amp; you could win! 🙏@ClaudiaSulewski🙏 #Verizon5GAccess #Contest Rules: https://t.co/CIiixP5yTc  Portal 👉 https://t.co/QkYVVf2bKN https://t.co/alRCS3GZpk,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :smile: :clap:
730,1386424779029237768,Don't watch the #Oscars (or drink @CocaCola)  Instead watch @SebGorka's new show on @newsmax at 7p and 10p tonight,:wink: :stuck_out_tongue_winking_eye: :thumbsup: :rage: :smile:
731,1386424778987380741,Our yearly reminder that ALL ABOUT EVE (1950) is still the only film in #Oscars history to receive 4 female acting nominations. #BetteDavis https://t.co/3NPrDGOHF0,:thumbsup: :clap: :smile: :wink: :facepunch:
732,1386422368235491329,In honour of the #Oscars tell us who your favourite athlete cameo is https://t.co/9RPBlvN2ie,:wink: :thumbsup: :stuck_out_tongue_winking_eye: :muscle: :facepunch:
733,1386420958668333056,🤩 Get ready to see stars! 🤩 The Verizon 5G Portal Experience is your exclusive-access ticket to the #Oscars LIVE TONIGHT! Explore immersive 360° camera views powered by the speeds &amp; ultra-low lag of 5G Ultra Wideband! 💫 #Verizon5GAccess  👇 Start now 👇 https://t.co/QkYVVf2bKN https://t.co/92FYBtQ63B,:thumbsup: :wink: :smile: :stuck_out_tongue_winking_eye: :clap:
734,1386420582363795456,"Your periodic reminder that screenwriters deserve celebration for their vastly undervalued work, work without which no one else has anything to do.   If you’re paid to talk about the #Oscars tonight, talk about the screenwriters.   If you win one tonight, thank the screenwriter.",
735,1386420538130587648,A reminder that Sachs Baron Cohen is up for TWO Oscars tonight.   Best Supporting Actor for ‘The Trial Of The Chicago 7’ and Best Adapted Screenplay for ‘Borat Subsequent Movefilm’.   From Ali G to Oscar winner?  #Oscars https://t.co/w9Yzdpa0pQ,:wink: :thumbsup: :joy: :stuck_out_tongue_winking_eye: :smile:
736,1386420368060022784,Have any questions about the #Oscars? How many movies have won _______? Who was the last actor to _______? Ask in the replies and I'll do my best to answer!,:wink: :thumbsup: :smile: :confused: :stuck_out_tongue_winking_eye:
737,1386420229085962241,Is it more likely for Carey Mulligan to pull through or Anthony Hopkins to pull through? #Oscars,:thumbsup: :wink: :smile: :facepunch: :muscle:
738,1386419810855047170,It's all go here in #Kilkenny. @kilkennycastle looking splendid inside and out!! @KK_River_Court @nemetontv #Oscars2021 #Oscars #AcademyAwards #AcademyAwards2021 #WolfWalkers https://t.co/iiYBXMHNwr,:thumbsup: :muscle: :facepunch: :clap: :blue_heart:
739,1386419383811985412,🔥SAGED UP🔥   #NFL #NBA  #MLB #NHL  #NBATwitter  #NFLTwitter         “Success seems to be largely a matter of hanging on after others have let go.” -William Feather  MUST FOLLOW @FantasyTurf @CB1_TheFiend @thesixthmen_   •REPLY WITH SPORTS GIF🏀  #UFC261  #Oscars #GEICO500,:thumbsup: :blush: :smile: :wink: :kissing_heart:
